replace	24	ScrEv_put_new_tire, 11, RelNScrEv, 6, Evoking, 4, ScrEv_remove_tire, 1, ScrEv_other, 1, ScrEv_refill_hole, 1
relaxed	24	ScrEv_relax, 18, UnrelEv, 2, ScrEv_spend_time_train, 1, ScrEv_spend_time_flight, 1, ScrEv_spend_time_bus, 1
spare	24	UnrelEv, 7, ScrEv_wait, 1
cover	24	UnrelEv, 3, ScrEv_put_patch/seal, 2, ScrEv_refill_hole, 2, RelNScrEv, 1, ScrEv_decorate, 1, ScrEv_pay, 1
comes	24	UnrelEv, 11, RelNScrEv, 5, ScrEv_bus_comes, 2, ScrEv_check, 2, ScrEv_conductor_checks, 1, ScrEv_take_out_oven, 1, ScrEv_listen_crew, 1, ScrEv_move_in_salon, 1
greased	24	ScrEv_grease_cake_tin, 24
washing	24	ScrEv_wash, 19, RelNScrEv, 2, UnrelEv, 1
crowded	24	RelNScrEv, 9, UnrelEv, 3
spend	24	UnrelEv, 17, ScrEv_pay, 4, RelNScrEv, 2, ScrEv_spend_time_flight, 1
selected	24	ScrEv_get_groceries, 9, ScrEv_take_book, 4, ScrEv_find_place, 3, ScrEv_take_shop_cart, 2, RelNScrEv, 2, UnrelEv, 2, ScrEv_other, 1, ScrEv_get_tickets, 1
watching	24	UnrelEv, 10, ScrEv_spend_time_train, 6, ScrEv_spend_time_flight, 4, ScrEv_check_new_tire, 1, ScrEv_choose_recipe, 1, ScrEv_spend_time_bus, 1
gone	23	UnrelEv, 10, RelNScrEv, 6, ScrEv_ride_bike, 1, ScrEv_other, 1, Evoking, 1, ScrEv_get_tools, 1
play	23	UnrelEv, 11, RelNScrEv, 5, ScrEv_spend_time_train, 2, ScrEv_spend_time_bus, 2, ScrEv_spend_time_flight, 1
announced	23	RelNScrEv, 11, ScrEv_listen_crew, 7, ScrEv_listen_call, 3, ScrEv_other, 1, ScrEv_bus_stops, 1
applied	23	ScrEv_put_patch/seal, 12, RelNScrEv, 3, ScrEv_decorate, 2, ScrEv_other, 2, UnrelEv, 1, ScrEv_pour_dough, 1, ScrEv_apply_soap, 1, ScrEv_make_hair_style, 1
cost	23	RelNScrEv, 13, UnrelEv, 3, ScrEv_pay, 1
finish	23	UnrelEv, 18, RelNScrEv, 2, ScrEv_dig_hole, 1
inflated	23	ScrEv_refill_tire_air, 18, RelNScrEv, 2, ScrEv_examine_tire, 1
pumped	23	ScrEv_refill_tire_air, 19, ScrEv_examine_tire, 1, RelNScrEv, 1, UnrelEv, 1, ScrEv_other, 1
moving	23	ScrEv_train_departs, 8, RelNScrEv, 5, UnrelEv, 4, ScrEv_take_off, 2, ScrEv_take_off_preparations, 2, ScrEv_move_section, 1, ScrEv_ride, 1
bar	23	ScrEv_cashier_scan/weight, 1
catch	23	RelNScrEv, 9, UnrelEv, 4, Evoking, 4, ScrEv_board_bus, 2, ScrEv_find_bus, 1, ScrEv_get_on, 1, ScrEv_change_bus, 1
stuck	23	RelNScrEv, 4, UnrelEv, 4, ScrEv_check, 4, ScrEv_put_patch/seal, 3, ScrEv_decorate, 2, ScrEv_other, 1, ScrEv_close_drain, 1, ScrEv_dig_hole, 1, ScrEv_place_root, 1, ScrEv_refill_tire_air, 1
preheat	23	ScrEv_preheat, 23
fit	22	RelNScrEv, 7, UnrelEv, 6, ScrEv_place_root, 3, ScrEv_put_new_tire, 2, ScrEv_other, 1
arriving	22	ScrEv_bus_comes, 4, RelNScrEv, 3, ScrEv_bus_stops, 3, ScrEv_train_arrives, 3, ScrEv_enter, 2, UnrelEv, 2, ScrEv_get_salon, 1, ScrEv_go_grocery, 1, ScrEv_other, 1, ScrEv_landing, 1, Unclear, 1
research	22	RelNScrEv, 3, ScrEv_check_time-table, 1
makes	22	UnrelEv, 14, RelNScrEv, 3, ScrEv_bus_stops, 1, Evoking, 1, Unclear, 1
stuff	22	ScrEv_put_patch/seal, 1, ScrEv_put_new_tire, 1
figured	22	UnrelEv, 19, ScrEv_check_time-table, 1, ScrEv_choose_tree, 1, ScrEv_find_place, 1
digging	22	ScrEv_dig_hole, 22
taken	22	UnrelEv, 7, Evoking, 6, RelNScrEv, 5, ScrEv_check_luggage, 1, ScrEv_other, 1, Unclear, 1, ScrEv_cut, 1
mind	22	UnrelEv, 5
growing	22	RelNScrEv, 18, UnrelEv, 4
starting	22	UnrelEv, 18, RelNScrEv, 1, ScrEv_move_section, 1, Unclear, 1, ScrEv_take_off, 1
hopped	22	UnrelEv, 6, ScrEv_get_on, 5, RelNScrEv, 2, ScrEv_board_bus, 2, ScrEv_ride_bike, 2, ScrEv_sink_water, 1, ScrEv_get_out_bath, 1, ScrEv_change_bus, 1, ScrEv_go_checkout, 1, ScrEv_go_exit, 1
trim	22	ScrEv_cut, 9
combed	22	ScrEv_comb, 22
smell	21	UnrelEv, 9, RelNScrEv, 5
say	21	UnrelEv, 15, ScrEv_talk_haircut, 2, ScrEv_spend_time_bus, 1
move	21	RelNScrEv, 4, UnrelEv, 4, ScrEv_other, 3, ScrEv_move_section, 2, ScrEv_train_departs, 2, ScrEv_ride, 2, ScrEv_put_new_tire, 1, ScrEv_take_off, 1, ScrEv_take_off_preparations, 1, ScrEv_dig_hole, 1
meet	21	UnrelEv, 16, ScrEv_meet_people, 2, RelNScrEv, 2, ScrEv_change_bus, 1
measuring	21	ScrEv_prepare_ingredients, 3
laid	21	RelNScrEv, 7, ScrEv_sink_water, 4, UnrelEv, 4, ScrEv_relax, 2, ScrEv_lay_bike_down, 2, ScrEv_other, 1, ScrEv_get_ingredients, 1
cook	21	UnrelEv, 10, ScrEv_wait, 4, RelNScrEv, 3, Evoking, 2, ScrEv_put_cake_oven, 1
closed	21	UnrelEv, 9, ScrEv_close_drain, 4, RelNScrEv, 3, ScrEv_other, 2, ScrEv_pack_groceries, 1, ScrEv_take_off_preparations, 1, ScrEv_relax, 1
complete	20	UnrelEv, 3
case	20	UnrelEv, 1
care	20	UnrelEv, 4
step	20	RelNScrEv, 3, ScrEv_sink_water, 2, UnrelEv, 1, ScrEv_get_out_bath, 1
cuts	20	ScrEv_cut, 15, Evoking, 1
road	20	ScrEv_ride, 1
woke	20	UnrelEv, 16, ScrEv_spend_time_flight, 3, ScrEv_spend_time_train, 1
point	20	UnrelEv, 1
feeling	19	UnrelEv, 9, ScrEv_customer_opinion, 2, RelNScrEv, 2
allowed	19	UnrelEv, 16, RelNScrEv, 3
scan	19	ScrEv_register, 7, ScrEv_cashier_scan/weight, 4, ScrEv_show_card, 3, ScrEv_other, 2, ScrEv_get_ticket, 1, ScrEv_get_tickets, 1
standing	19	RelNScrEv, 7, UnrelEv, 7, ScrEv_wait, 1, ScrEv_lay_bike_down, 1, ScrEv_spend_time_train, 1
places	19	RelNScrEv, 2, ScrEv_prepare_wash, 1, ScrEv_pack_groceries, 1, ScrEv_place_root, 1
soak	19	RelNScrEv, 13, ScrEv_relax, 4, UnrelEv, 2
starts	19	UnrelEv, 14, RelNScrEv, 1, ScrEv_other, 1
assigned	19	RelNScrEv, 10, UnrelEv, 9
're	19	UnrelEv, 4, RelNScrEv, 2
cleaned	19	RelNScrEv, 8, ScrEv_wash, 4, UnrelEv, 2, ScrEv_other, 2, ScrEv_cut, 1
soaked	18	ScrEv_relax, 6, RelNScrEv, 5, ScrEv_sink_water, 1, ScrEv_put_towel, 1, UnrelEv, 1, ScrEv_water, 1, ScrEv_wash, 1, ScrEv_prepare_ingredients, 1
walking	18	UnrelEv, 6, ScrEv_move_section, 3, RelNScrEv, 2, ScrEv_get_destination_airport, 2, ScrEv_go_grocery, 1, ScrEv_get_platform, 1, ScrEv_tamp_dirt, 1, ScrEv_get_bus_stop, 1
allow	18	UnrelEv, 16, RelNScrEv, 2
caught	18	UnrelEv, 12, RelNScrEv, 3, ScrEv_small_talk, 1, Evoking, 1
journey	18	Evoking, 1
sign	18	ScrEv_obtain_card, 3, RelNScrEv, 2, ScrEv_check_in, 1, ScrEv_register, 1
smiled	18	UnrelEv, 15, ScrEv_spend_time_bus, 2, RelNScrEv, 1
rinsed	18	ScrEv_wash, 11, RelNScrEv, 6, ScrEv_other, 1
met	18	UnrelEv, 11, ScrEv_meet_people, 4, RelNScrEv, 2, ScrEv_spend_time_bus, 1
deal	18	UnrelEv, 4
dressed	18	UnrelEv, 7, ScrEv_get_dressed, 6
undressed	18	ScrEv_undress, 13
happened	18	UnrelEv, 17
glad	18	UnrelEv, 1
light	18	ScrEv_prepare_bath, 4
ends	17	UnrelEv, 3
drop	17	ScrEv_get_airport, 4, ScrEv_get_off, 3, ScrEv_get_ticket, 2, UnrelEv, 1, ScrEv_other, 1, ScrEv_get_train_station, 1, ScrEv_return_shop_cart, 1
ordered	17	ScrEv_get_tickets, 4, RelNScrEv, 3, ScrEv_spend_time_flight, 2, ScrEv_get_ticket, 2, ScrEv_other, 2, ScrEv_get_tree, 2, ScrEv_spend_time_train, 1, ScrEv_get_tools, 1
watering	17	ScrEv_water, 6
thank	17	RelNScrEv, 8, UnrelEv, 3
swiped	17	RelNScrEv, 7, ScrEv_pay, 4, ScrEv_other, 3, ScrEv_show_card, 1, ScrEv_cashier_scan/weight, 1, ScrEv_register, 1
measured	17	RelNScrEv, 7, ScrEv_prepare_ingredients, 4, ScrEv_add_ingredients, 4, ScrEv_other, 2
buying	16	RelNScrEv, 4, UnrelEv, 4, ScrEv_get_groceries, 3, Evoking, 2, ScrEv_get_tree, 1, ScrEv_get_tickets, 1, Unclear, 1
slip	16	UnrelEv, 3, RelNScrEv, 2, ScrEv_sink_water, 1, ScrEv_leave_tip, 1, ScrEv_pay, 1, ScrEv_undress, 1
shut	16	UnrelEv, 6, RelNScrEv, 4, ScrEv_turn_water_off, 3, ScrEv_other, 1, ScrEv_close_drain, 1, ScrEv_relax, 1
avoid	16	UnrelEv, 13, RelNScrEv, 3
searched	16	RelNScrEv, 5, ScrEv_use_computer, 3, ScrEv_look_for_book, 3, ScrEv_go_security_checks, 1, UnrelEv, 1, ScrEv_other, 1, ScrEv_check_catalog, 1, ScrEv_find_place, 1
satisfied	16	UnrelEv, 8, ScrEv_customer_opinion, 6
adding	16	ScrEv_add_ingredients, 7, ScrEv_get_groceries, 4, ScrEv_make_list, 1, UnrelEv, 1, ScrEv_other, 1, ScrEv_put_bubble_bath_scent, 1, ScrEv_wash, 1
heard	16	UnrelEv, 10, RelNScrEv, 2, ScrEv_notice_problem, 2, ScrEv_listen_call, 1
spray	16	ScrEv_grease_cake_tin, 1, ScrEv_put_patch/seal, 1
lived	16	UnrelEv, 16
picking	16	ScrEv_get_groceries, 8, ScrEv_choose_tree, 2, RelNScrEv, 1, ScrEv_choose_recipe, 1, UnrelEv, 1, ScrEv_go_target_location, 1, ScrEv_take_book, 1, ScrEv_find_place, 1
fell	16	ScrEv_spend_time_flight, 7, RelNScrEv, 5, UnrelEv, 2, ScrEv_take_out_cake_tin, 1, ScrEv_spend_time_train, 1
may	16	UnrelEv, 1
fall	16	RelNScrEv, 7, ScrEv_spend_time_train, 2, UnrelEv, 2, ScrEv_spend_time_flight, 1
numbers	16	UnrelEv, 1
needs	16	UnrelEv, 6, RelNScrEv, 1, ScrEv_water, 1
replaced	16	ScrEv_put_new_tire, 10, ScrEv_remove_tire, 3, ScrEv_refill_hole, 2, UnrelEv, 1
protect	16	UnrelEv, 8, RelNScrEv, 7, ScrEv_other, 1
dropped	16	ScrEv_get_ticket, 2, ScrEv_get_train_station, 2, ScrEv_return_book, 2, ScrEv_put_bubble_bath_scent, 2, ScrEv_prepare_bath, 2, UnrelEv, 1, ScrEv_place_root, 1, ScrEv_get_off, 1, ScrEv_get_library, 1, ScrEv_get_airport, 1, ScrEv_get_bus_stop, 1
booked	16	ScrEv_get_ticket, 9, ScrEv_get_tickets, 7
reach	16	UnrelEv, 5, RelNScrEv, 4, ScrEv_other, 2, ScrEv_get_bus_stop, 2, ScrEv_bus_stops, 1, ScrEv_train_arrives, 1, ScrEv_take_off_preparations, 1
transfer	16	ScrEv_change_bus, 3, RelNScrEv, 1
listen	15	RelNScrEv, 5, ScrEv_spend_time_flight, 3, ScrEv_spend_time_bus, 3, ScrEv_check_new_tire, 1, ScrEv_examine_tire, 1, ScrEv_listen_crew, 1, ScrEv_talk_haircut, 1
planned	15	UnrelEv, 14, ScrEv_other, 1
exit	15	ScrEv_get_off, 5, ScrEv_exit_plane, 2, RelNScrEv, 1, ScrEv_leave, 1
canned	15	UnrelEv, 9
drink	15	UnrelEv, 4, ScrEv_spend_time_flight, 3
gather	15	ScrEv_get_ingredients, 4, ScrEv_prepare_bath, 4, RelNScrEv, 3, ScrEv_take_clean_clothes, 1, UnrelEv, 1, ScrEv_other, 1, ScrEv_get_tree, 1
taxi	15	RelNScrEv, 2, ScrEv_take_off_preparations, 2
trying	15	UnrelEv, 9, ScrEv_put_bubble_bath_scent, 1
wrapped	15	ScrEv_put_on_cape, 5, RelNScrEv, 4, ScrEv_other, 3, ScrEv_pack_groceries, 1, ScrEv_put_towel, 1
bagged	15	ScrEv_pack_groceries, 15
heading	15	RelNScrEv, 3, UnrelEv, 2, ScrEv_train_arrives, 2, ScrEv_move_section, 1, ScrEv_go_checkout, 1, ScrEv_go_grocery, 1, ScrEv_take_off_preparations, 1, ScrEv_ride, 1, ScrEv_enter, 1, ScrEv_get_bus_stop, 1, ScrEv_go_check_out, 1
buckled	15	ScrEv_buckle_seat_belt, 14, RelNScrEv, 1
supposed	15	UnrelEv, 10, RelNScrEv, 2
spent	15	UnrelEv, 11, ScrEv_spend_time_train, 2, ScrEv_spend_time_bus, 1, RelNScrEv, 1
letting	15	UnrelEv, 10, RelNScrEv, 2, ScrEv_press_stop_button, 1
plugged	15	ScrEv_close_drain, 9, RelNScrEv, 3, ScrEv_spend_time_train, 1, ScrEv_get_utensils, 1, ScrEv_other, 1
enter	15	ScrEv_sink_water, 4, ScrEv_enter, 4, ScrEv_board_plane, 2, RelNScrEv, 1, ScrEv_train_arrives, 1, ScrEv_get_train_station, 1, ScrEv_find_terminal, 1, ScrEv_check_time-table, 1
reusable	15	UnrelEv, 2, RelNScrEv, 1
ensure	15	UnrelEv, 9, RelNScrEv, 2, ScrEv_check_new_tire, 1, ScrEv_conductor_checks, 1, ScrEv_check_temp, 1
level	15	RelNScrEv, 1, ScrEv_take_off, 1
given	15	RelNScrEv, 4, UnrelEv, 3, ScrEv_listen_crew, 3, ScrEv_obtain_card, 1, ScrEv_check_luggage, 1, ScrEv_use_computer, 1, ScrEv_other, 1, ScrEv_get_receipt, 1
paying	15	RelNScrEv, 6, ScrEv_pay, 5, ScrEv_get_ticket, 2, ScrEv_leave_tip, 1, UnrelEv, 1
departure	15	ScrEv_train_departs, 1
puncture	15	RelNScrEv, 2
looks	15	UnrelEv, 7, RelNScrEv, 4, ScrEv_look_mirror, 2, ScrEv_customer_opinion, 2
trimmed	15	ScrEv_cut, 14
explained	14	RelNScrEv, 4, ScrEv_talk_haircut, 3, UnrelEv, 3, ScrEv_listen_crew, 3, ScrEv_spend_time_train, 1
write	14	ScrEv_make_list, 6, ScrEv_note_shelf, 4, ScrEv_decorate, 2, UnrelEv, 2
repaired	14	Evoking, 11, RelNScrEv, 1, ScrEv_put_patch/seal, 1
s	14	UnrelEv, 2, RelNScrEv, 1
continued	14	UnrelEv, 8, ScrEv_ride_bike, 3, ScrEv_ride, 1, ScrEv_move_section, 1
chosen	14	RelNScrEv, 8, UnrelEv, 2, ScrEv_take_book, 2, ScrEv_find_place, 1
listened	14	ScrEv_listen_crew, 7, ScrEv_spend_time_flight, 3, RelNScrEv, 1, ScrEv_listen_call, 1, ScrEv_spend_time_train, 1, ScrEv_spend_time_bus, 1
checking	14	ScrEv_register, 5, RelNScrEv, 4, ScrEv_check_new_tire, 1, UnrelEv, 1, ScrEv_check_temp, 1, ScrEv_conductor_checks, 1, ScrEv_check_time-table, 1
cooled	14	ScrEv_cool_down, 12, RelNScrEv, 2
browsed	14	ScrEv_look_for_book, 5, RelNScrEv, 4, ScrEv_other, 2, ScrEv_move_section, 1, ScrEv_spend_time_flight, 1, ScrEv_browse_releases, 1
asks	14	RelNScrEv, 5, ScrEv_talk_haircut, 5, ScrEv_small_talk, 1, ScrEv_customer_opinion, 1, ScrEv_listen_crew, 1, ScrEv_conductor_checks, 1
form	14	UnrelEv, 1, ScrEv_make_dough, 1
broken	14	UnrelEv, 6, RelNScrEv, 1
forget	14	UnrelEv, 9, RelNScrEv, 4, ScrEv_decorate, 1
playing	14	UnrelEv, 9, ScrEv_spend_time_flight, 2, ScrEv_spend_time_bus, 1, RelNScrEv, 1, ScrEv_spend_time_train, 1
setting	14	ScrEv_prepare_bath, 3, RelNScrEv, 2, ScrEv_preheat, 1, ScrEv_place_root, 1, ScrEv_other, 1
rubbed	14	ScrEv_wash, 5, ScrEv_apply_soap, 4, ScrEv_grease_cake_tin, 2, RelNScrEv, 2, ScrEv_other, 1
follow	14	UnrelEv, 6, RelNScrEv, 4, Unclear, 1, ScrEv_get_on, 1, ScrEv_get_shelf, 1, ScrEv_find_terminal, 1
hit	14	RelNScrEv, 6, UnrelEv, 3, ScrEv_notice_problem, 1, ScrEv_move_section, 1
traveling	14	UnrelEv, 5, RelNScrEv, 4, Evoking, 3, ScrEv_ride_bike, 1
carried	14	ScrEv_bring_vehicle, 4, UnrelEv, 4, RelNScrEv, 2, ScrEv_get_tools, 2, ScrEv_take_book, 1, ScrEv_take_home, 1
rolled	13	UnrelEv, 4, RelNScrEv, 3, ScrEv_go_checkout, 2, ScrEv_bring_vehicle, 1, ScrEv_prepare_wash, 1, ScrEv_leave, 1, ScrEv_train_departs, 1
flipped	13	RelNScrEv, 8, ScrEv_lay_bike_down, 3, ScrEv_take_out_cake_tin, 2
tested	13	ScrEv_check_new_tire, 5, ScrEv_check, 4, ScrEv_check_temp, 3, ScrEv_other, 1
continue	13	UnrelEv, 10, ScrEv_move_section, 1
led	13	ScrEv_move_in_salon, 10, UnrelEv, 2, ScrEv_examine_tire, 1
punctured	13	RelNScrEv, 11, ScrEv_other, 2
meant	13	UnrelEv, 12
secure	13	RelNScrEv, 2, ScrEv_tie_stakes_up, 1, ScrEv_put_patch/seal, 1, ScrEv_find_place, 1
break	13	RelNScrEv, 3, UnrelEv, 1
test	13	ScrEv_check_new_tire, 2, ScrEv_check_temp, 2, ScrEv_check, 1, ScrEv_ride_bike, 1, ScrEv_other, 1, RelNScrEv, 1
remember	13	UnrelEv, 12, RelNScrEv, 1
building	13	ScrEv_decorate, 1
learned	13	UnrelEv, 9, RelNScrEv, 2, ScrEv_check_time-table, 1, ScrEv_spend_time_train, 1
lit	13	ScrEv_prepare_bath, 7, UnrelEv, 3, RelNScrEv, 2
placing	13	ScrEv_get_groceries, 3, ScrEv_put_cake_oven, 2, RelNScrEv, 1, ScrEv_put_new_tire, 1, ScrEv_bring_vehicle, 1, ScrEv_pack_groceries, 1, ScrEv_other, 1, ScrEv_stow_away_luggage, 1, ScrEv_place_fertilizers, 1, ScrEv_prepare_bath, 1
visited	13	RelNScrEv, 4, ScrEv_move_section, 2, UnrelEv, 2, Evoking, 2, ScrEv_spend_time_train, 1, ScrEv_go_check_in, 1, ScrEv_get_library, 1
expected	13	UnrelEv, 13
depart	13	ScrEv_get_off, 5, ScrEv_train_departs, 3, ScrEv_take_off, 3, RelNScrEv, 2
Taking	13	Evoking, 10, ScrEv_move_section, 1, RelNScrEv, 1, UnrelEv, 1
styled	13	ScrEv_make_hair_style, 12
traveled	13	RelNScrEv, 7, Evoking, 4, UnrelEv, 1
arrives	13	ScrEv_bus_comes, 7, ScrEv_train_arrives, 5, ScrEv_board_bus, 1
pleased	13	ScrEv_customer_opinion, 4, UnrelEv, 4
gets	13	RelNScrEv, 4, UnrelEv, 3, ScrEv_bus_stops, 1, ScrEv_other, 1, Evoking, 1, ScrEv_ride, 1
ate	12	ScrEv_eat, 5, UnrelEv, 3, ScrEv_spend_time_train, 2, ScrEv_spend_time_flight, 2
listed	12	UnrelEv, 8, ScrEv_listen_crew, 2, ScrEv_check_time-table, 1, RelNScrEv, 1
blew	12	ScrEv_dry, 5, UnrelEv, 4, RelNScrEv, 3
smelled	12	RelNScrEv, 6, UnrelEv, 6
damaged	12	UnrelEv, 4, RelNScrEv, 3
sprayed	12	RelNScrEv, 5, ScrEv_grease_cake_tin, 3, ScrEv_put_patch/seal, 1, ScrEv_other, 1, ScrEv_water, 1, ScrEv_make_hair_style, 1
scrub	12	ScrEv_wash, 6, RelNScrEv, 2, ScrEv_other, 2
begins	12	UnrelEv, 11
adjusted	12	ScrEv_check_temp, 6, RelNScrEv, 4, ScrEv_talk_haircut, 1, ScrEv_sit_down, 1
provide	12	UnrelEv, 7, RelNScrEv, 4, ScrEv_present_boarding_pass, 1
save	12	UnrelEv, 8, RelNScrEv, 4
holding	12	RelNScrEv, 7, UnrelEv, 3, ScrEv_find_place, 1
turns	12	UnrelEv, 5, RelNScrEv, 1, Unclear, 1
scheduled	12	ScrEv_make_appointment, 4, RelNScrEv, 4, UnrelEv, 3, ScrEv_check_time-table, 1
likes	12	UnrelEv, 10
lives	12	UnrelEv, 12
pack	12	ScrEv_pack_luggage, 4, RelNScrEv, 2, ScrEv_tamp_dirt, 2, ScrEv_pack_groceries, 1, ScrEv_other, 1
suggested	12	UnrelEv, 8, RelNScrEv, 4
landing	12	ScrEv_landing, 11
shave	12	ScrEv_cut, 3, RelNScrEv, 2, UnrelEv, 1
offered	12	UnrelEv, 3, ScrEv_spend_time_flight, 2, RelNScrEv, 2, ScrEv_other, 2, ScrEv_wait, 1, ScrEv_spend_time_train, 1, ScrEv_pay, 1
drained	12	RelNScrEv, 7, ScrEv_open_drain, 5
remembered	12	UnrelEv, 12
frosted	12	ScrEv_decorate, 12
Riding	12	Evoking, 10, ScrEv_ride_bike, 1, RelNScrEv, 1
heat	12	ScrEv_preheat, 2, RelNScrEv, 1
hear	12	UnrelEv, 7, RelNScrEv, 3, ScrEv_examine_tire, 1, ScrEv_listen_crew, 1
lever	12	RelNScrEv, 1
separate	12	ScrEv_take_out_cake_tin, 1, ScrEv_prepare_ingredients, 1, RelNScrEv, 1, ScrEv_take_tire_off, 1
view	12	ScrEv_spend_time_train, 1, UnrelEv, 1
locked	11	UnrelEv, 8, RelNScrEv, 2, ScrEv_take_off_preparations, 1
lift	11	RelNScrEv, 4, UnrelEv, 2, ScrEv_other, 2, ScrEv_take_off, 1
prefer	11	UnrelEv, 11
package	11	RelNScrEv, 1
select	11	ScrEv_get_groceries, 3, ScrEv_choose_tree, 2, ScrEv_take_book, 2, RelNScrEv, 1, ScrEv_take_clean_clothes, 1, ScrEv_other, 1, ScrEv_find_place, 1
load	11	ScrEv_bring_vehicle, 4, RelNScrEv, 3, ScrEv_board_bus, 1, ScrEv_pay, 1, ScrEv_take_off_preparations, 1
listening	11	ScrEv_spend_time_bus, 4, ScrEv_examine_tire, 1, ScrEv_spend_time_flight, 1, RelNScrEv, 1, ScrEv_listen_call, 1, ScrEv_spend_time_train, 1, UnrelEv, 1, ScrEv_small_talk, 1
surprised	11	UnrelEv, 7, Unclear, 1
land	11	ScrEv_landing, 8, RelNScrEv, 1
hope	11	UnrelEv, 9
scrubbed	11	ScrEv_wash, 8, RelNScrEv, 3
Make	11	UnrelEv, 6, RelNScrEv, 1
unloaded	11	RelNScrEv, 5, ScrEv_bring_vehicle, 3, ScrEv_put_conveyor, 2, ScrEv_other, 1
flowers	11	RelNScrEv, 1
removing	11	ScrEv_take_tire_off, 5, ScrEv_undress, 2, ScrEv_take_out_cake_tin, 1, RelNScrEv, 1, ScrEv_other, 1
stayed	11	UnrelEv, 7, RelNScrEv, 2, ScrEv_wait_boarding, 1, ScrEv_other, 1
frost	11	ScrEv_decorate, 10
including	11	UnrelEv, 9
treat	11	UnrelEv, 1
seen	11	UnrelEv, 10, ScrEv_spend_time_train, 1
track	11	RelNScrEv, 1
according	11	UnrelEv, 3
decorated	11	ScrEv_decorate, 10
homemade	11	RelNScrEv, 3, UnrelEv, 2, Evoking, 1
directed	11	RelNScrEv, 6, UnrelEv, 3, ScrEv_get_bus_stop, 1, ScrEv_find_place, 1
helps	11	UnrelEv, 11
lined	11	RelNScrEv, 4, UnrelEv, 3, ScrEv_wait, 1, ScrEv_tie_stakes_up, 1, ScrEv_other, 1
beat	11	ScrEv_prepare_ingredients, 5, ScrEv_make_dough, 5, ScrEv_add_ingredients, 1
works	11	UnrelEv, 7, RelNScrEv, 3, ScrEv_buckle_seat_belt, 1
happens	11	UnrelEv, 11
buckle	11	ScrEv_buckle_seat_belt, 10
sleep	11	ScrEv_spend_time_flight, 4, UnrelEv, 3, ScrEv_spend_time_bus, 1
mess	11	RelNScrEv, 2, UnrelEv, 1
rang	11	ScrEv_cashier_scan/weight, 3, RelNScrEv, 3, ScrEv_other, 2, ScrEv_wait, 2, ScrEv_pay, 1
brushed	11	ScrEv_brush_hair, 8, ScrEv_add_ingredients, 1, ScrEv_other, 1, ScrEv_comb, 1
borrowed	11	Evoking, 3, UnrelEv, 2, ScrEv_take_book, 2, ScrEv_register, 2, ScrEv_other, 2
goes	11	RelNScrEv, 5, UnrelEv, 3, ScrEv_put_cake_oven, 2
copy	11	UnrelEv, 1
comb	11	ScrEv_comb, 3
pop	11	RelNScrEv, 6, UnrelEv, 3, ScrEv_put_cake_oven, 1, ScrEv_take_tire_off, 1
provided	11	UnrelEv, 8, RelNScrEv, 2, ScrEv_place_fertilizers, 1
determine	11	UnrelEv, 5, ScrEv_examine_tire, 2, ScrEv_find_bus, 1, ScrEv_find_place, 1, ScrEv_check_time-table, 1, ScrEv_check_temp, 1
taste	11	ScrEv_eat, 2, UnrelEv, 1, ScrEv_other, 1
double	11	ScrEv_other, 1, ScrEv_add_ingredients, 1
wished	11	RelNScrEv, 5, UnrelEv, 4, ScrEv_small_talk, 2
pushing	11	RelNScrEv, 5, ScrEv_other, 2, ScrEv_move_section, 1, ScrEv_put_new_tire, 1, ScrEv_check, 1, ScrEv_refill_hole, 1
brush	11	ScrEv_brush_hair, 2, ScrEv_prepare_bath, 1
tired	10	UnrelEv, 4
note	10	ScrEv_make_list, 1, RelNScrEv, 1
slow	10	UnrelEv, 1
smile	10	RelNScrEv, 1
surprise	10	UnrelEv, 2
handle	10	UnrelEv, 1, ScrEv_get_ingredients, 1
interested	10	UnrelEv, 7, RelNScrEv, 1
miss	10	RelNScrEv, 9, UnrelEv, 1
collected	10	RelNScrEv, 3, ScrEv_get_ticket, 2, ScrEv_conductor_checks, 1, UnrelEv, 1, ScrEv_other, 1, ScrEv_retrieve_luggage, 1, ScrEv_get_tickets, 1
become	10	UnrelEv, 8, RelNScrEv, 1
display	10	ScrEv_conductor_checks, 2
map	10	UnrelEv, 2
beginning	10	UnrelEv, 3, ScrEv_landing, 1
meeting	10	UnrelEv, 1
chatted	10	ScrEv_small_talk, 4, UnrelEv, 3, ScrEv_spend_time_train, 2, RelNScrEv, 1
shape	10	ScrEv_cut, 1, ScrEv_make_hair_style, 1
talking	10	UnrelEv, 5, ScrEv_small_talk, 2, ScrEv_spend_time_train, 1, RelNScrEv, 1, ScrEv_spend_time_bus, 1
wear	10	UnrelEv, 4, ScrEv_put_on_cape, 2, RelNScrEv, 1, Unclear, 1
hung	10	RelNScrEv, 3, UnrelEv, 3, ScrEv_other, 1, ScrEv_find_place, 1, ScrEv_undress, 1, ScrEv_prepare_bath, 1
sticking	10	RelNScrEv, 5, UnrelEv, 2, ScrEv_get_ticket, 1, ScrEv_check, 1
spoke	9	ScrEv_listen_crew, 2, RelNScrEv, 1, UnrelEv, 1, ScrEv_spend_time_bus, 1, ScrEv_check_in, 1, ScrEv_ask_librarian, 1
